attack,defense,angle,slide,jump,keeper,threshold
250,249,2,0,1,1,149
250,249,2,1,1,1,157
250,249,3,0,0,0,132
250,249,3,1,0,0,140
250,249,3,0,1,0,148
250,249,3,1,1,0,156
250,249,3,0,0,1,129
250,249,3,1,0,1,137
250,249,3,0,1,1,145
250,249,3,1,1,1,153
250,249,4,0,0,0,128
250,249,4,1,0,0,136
250,249,4,0,1,0,144
250,249,4,1,1,0,152
250,249,4,0,0,1,125
250,249,4,1,0,1,133
250,249,4,0,1,1,141
250,249,4,1,1,1,149
250,249,5,0,0,0,132
250,249,5,1,0,0,140
250,249,5,0,1,0,148
250,249,5,1,1,0,156
250,249,5,0,0,1,129
250,249,5,1,0,1,137
250,249,5,0,1,1,145
250,249,5,1,1,1,153
250,249,6,0,0,0,136
250,249,6,1,0,0,144
250,249,6,0,1,0,152
250,249,6,1,1,0,160
250,249,6,0,0,1,133
250,249,6,1,0,1,141
250,249,6,0,1,1,149
250,249,6,1,1,1,157
250,249,7,0,0,0,140
250,249,7,1,0,0,148
250,249,7,0,1,0,156
250,249,7,1,1,0,164
250,249,7,0,0,1,137
250,249,7,1,0,1,145
250,249,7,0,1,1,153
250,249,7,1,1,1,161
250,250,0,0,0,0,144
250,250,0,1,0,0,152
250,250,0,0,1,0,160
250,250,0,1,1,0,168
250,250,0,0,0,1,141
250,250,0,1,0,1,149
250,250,0,0,1,1,157
250,250,0,1,1,1,165
250,250,1,0,0,0,140
250,250,1,1,0,0,148
250,250,1,0,1,0,156
250,250,1,1,1,0,164
250,250,1,0,0,1,137
250,250,1,1,0,1,145
250,250,1,0,1,1,153
250,250,1,1,1,1,161
250,250,2,0,0,0,136
250,250,2,1,0,0,144
250,250,2,0,1,0,152
250,250,2,1,1,0,160
250,250,2,0,0,1,133
250,250,2,1,0,1,141
250,250,2,0,1,1,149
250,250,2,1,1,1,157
250,250,3,0,0,0,132
250,250,3,1,0,0,140
250,250,3,0,1,0,148
250,250,3,1,1,0,156
250,250,3,0,0,1,129
250,250,3,1,0,1,137
250,250,3,0,1,1,145
250,250,3,1,1,1,153
250,250,4,0,0,0,128
250,250,4,1,0,0,136
250,250,4,0,1,0,144
250,250,4,1,1,0,152
250,250,4,0,0,1,125
250,250,4,1,0,1,133
250,250,4,0,1,1,141
250,250,4,1,1,1,149
250,250,5,0,0,0,132
250,250,5,1,0,0,140
250,250,5,0,1,0,148
250,250,5,1,1,0,156
250,250,5,0,0,1,129
250,250,5,1,0,1,137
250,250,5,0,1,1,145
250,250,5,1,1,1,153
250,250,6,0,0,0,136
250,250,6,1,0,0,144
250,250,6,0,1,0,152
250,250,6,1,1,0,160
250,250,6,0,0,1,133
250,250,6,1,0,1,141
250,250,6,0,1,1,149
250,250,6,1,1,1,157
250,250,7,0,0,0,140
250,250,7,1,0,0,148
250,250,7,0,1,0,156
250,250,7,1,1,0,164
250,250,7,0,0,1,137
250,250,7,1,0,1,145
250,250,7,0,1,1,153
250,250,7,1,1,1,161
