sprite,dx,dz,origin,distance
63,-1,-16,0,16
63,-1,-1,0,1
63,-1,0,0,1
63,-1,1,0,1
63,-1,16,0,16
63,-1,32,0,32
63,-1,64,0,64
63,0,-64,0,64
63,0,-32,0,32
63,0,-16,0,16
63,0,-1,0,1
63,0,0,0,0
63,0,1,0,1
63,0,16,0,16
63,0,32,0,32
63,0,64,0,64
63,1,-64,0,64
63,1,-32,0,32
63,1,-16,0,16
63,1,-1,0,1
63,1,0,0,1
63,1,1,0,1
63,1,16,0,16
63,1,32,0,32
63,1,64,0,64
63,16,-64,0,66
63,16,-32,0,36
63,16,-16,0,22
63,16,-1,0,16
63,16,0,0,16
63,16,1,0,16
63,16,16,0,22
63,16,32,0,36
63,16,64,0,66
63,32,-64,0,72
63,32,-32,0,44
63,32,-16,0,36
63,32,-1,0,32
63,32,0,0,32
63,32,1,0,32
63,32,16,0,36
63,32,32,0,44
63,32,64,0,72
63,64,-64,0,88
63,64,-32,0,72
63,64,-16,0,66
63,64,-1,0,64
63,64,0,0,64
63,64,1,0,64
63,64,16,0,66
63,64,32,0,72
63,64,64,0,88
64,-64,-64,0,88
64,-64,-32,0,72
64,-64,-16,0,66
64,-64,-1,0,64
64,-64,0,0,64
64,-64,1,0,64
64,-64,16,0,66
64,-64,32,0,72
64,-64,64,0,88
64,-32,-64,0,72
64,-32,-32,0,44
64,-32,-16,0,36
64,-32,-1,0,32
64,-32,0,0,32
64,-32,1,0,32
64,-32,16,0,36
64,-32,32,0,44
64,-32,64,0,72
64,-16,-64,0,66
64,-16,-32,0,36
64,-16,-16,0,22
64,-16,-1,0,16
64,-16,0,0,16
64,-16,1,0,16
64,-16,16,0,22
64,-16,32,0,36
64,-16,64,0,66
64,-1,-64,0,64
64,-1,-32,0,32
64,-1,-16,0,16
64,-1,-1,0,1
64,-1,0,0,1
64,-1,1,0,1
64,-1,16,0,16
64,-1,32,0,32
64,-1,64,0,64
64,0,-64,0,64
64,0,-32,0,32
64,0,-16,0,16
64,0,-1,0,1
64,0,0,0,0
64,0,1,0,1
64,0,16,0,16
64,0,32,0,32
64,0,64,0,64
64,1,-64,0,64
64,1,-32,0,32
64,1,-16,0,16
64,1,-1,0,1
64,1,0,0,1
64,1,1,0,1
64,1,16,0,16
64,1,32,0,32
64,1,64,0,64
64,16,-64,0,66
64,16,-32,0,36
64,16,-16,0,22
64,16,-1,0,16
64,16,0,0,16
64,16,1,0,16
64,16,16,0,22
64,16,32,0,36
64,16,64,0,66
64,32,-64,0,72
64,32,-32,0,44
64,32,-16,0,36
64,32,-1,0,32
64,32,0,0,32
64,32,1,0,32
64,32,16,0,36
64,32,32,0,44
64,32,64,0,72
64,64,-64,0,88
64,64,-32,0,72
64,64,-16,0,66
64,64,-1,0,64
64,64,0,0,64
64,64,1,0,64
64,64,16,0,66
64,64,32,0,72
64,64,64,0,88
65,-64,-64,0,88
65,-64,-32,0,72
65,-64,-16,0,66
65,-64,-1,0,64
65,-64,0,0,64
65,-64,1,0,64
65,-64,16,0,66
65,-64,32,0,72
65,-64,64,0,88
65,-32,-64,0,72
65,-32,-32,0,44
65,-32,-16,0,36
65,-32,-1,0,32
65,-32,0,0,32
65,-32,1,0,32
65,-32,16,0,36
65,-32,32,0,44
65,-32,64,0,72
65,-16,-64,0,66
65,-16,-32,0,36
65,-16,-16,0,22
65,-16,-1,0,16
65,-16,0,0,16
65,-16,1,0,16
65,-16,16,0,22
65,-16,32,0,36
65,-16,64,0,66
65,-1,-64,0,64
65,-1,-32,0,32
65,-1,-16,0,16
65,-1,-1,0,1
65,-1,0,0,1
65,-1,1,0,1
65,-1,16,0,16
65,-1,32,0,32
65,-1,64,0,64
65,0,-64,0,64
65,0,-32,0,32
65,0,-16,0,16
65,0,-1,0,1
65,0,0,0,0
65,0,1,0,1
65,0,16,0,16
65,0,32,0,32
65,0,64,0,64
65,1,-64,0,64
65,1,-32,0,32
65,1,-16,0,16
65,1,-1,0,1
65,1,0,0,1
65,1,1,0,1
65,1,16,0,16
65,1,32,0,32
65,1,64,0,64
65,16,-64,0,66
65,16,-32,0,36
65,16,-16,0,22
65,16,-1,0,16
65,16,0,0,16
65,16,1,0,16
65,16,16,0,22
65,16,32,0,36
65,16,64,0,66
65,32,-64,0,72
65,32,-32,0,44
65,32,-16,0,36
65,32,-1,0,32
65,32,0,0,32
65,32,1,0,32
65,32,16,0,36
65,32,32,0,44
65,32,64,0,72
65,64,-64,0,88
65,64,-32,0,72
65,64,-16,0,66
65,64,-1,0,64
65,64,0,0,64
65,64,1,0,64
65,64,16,0,66
65,64,32,0,72
65,64,64,0,88
66,-64,-64,0,88
66,-64,-32,0,72
66,-64,-16,0,66
66,-64,-1,0,64
66,-64,0,0,64
66,-64,1,0,64
66,-64,16,0,66
66,-64,32,0,72
66,-64,64,0,88
66,-32,-64,0,72
66,-32,-32,0,44
66,-32,-16,0,36
66,-32,-1,0,32
66,-32,0,0,32
66,-32,1,0,32
66,-32,16,0,36
66,-32,32,0,44
66,-32,64,0,72
66,-16,-64,0,66
66,-16,-32,0,36
66,-16,-16,0,22
66,-16,-1,0,16
66,-16,0,0,16
66,-16,1,0,16
66,-16,16,0,22
66,-16,32,0,36
66,-16,64,0,66
66,-1,-64,0,64
66,-1,-32,0,32
66,-1,-16,0,16
66,-1,-1,0,1
66,-1,0,0,1
66,-1,1,0,1
66,-1,16,0,16
66,-1,32,0,32
66,-1,64,0,64
66,0,-64,0,64
66,0,-32,0,32
66,0,-16,0,16
66,0,-1,0,1
66,0,0,0,0
66,0,1,0,1
66,0,16,0,16
66,0,32,0,32
66,0,64,0,64
66,1,-64,0,64
66,1,-32,0,32
66,1,-16,0,16
66,1,-1,0,1
66,1,0,0,1
66,1,1,0,1
66,1,16,0,16
66,1,32,0,32
66,1,64,0,64
66,16,-64,0,66
66,16,-32,0,36
66,16,-16,0,22
66,16,-1,0,16
66,16,0,0,16
66,16,1,0,16
66,16,16,0,22
66,16,32,0,36
66,16,64,0,66
66,32,-64,0,72
66,32,-32,0,44
66,32,-16,0,36
66,32,-1,0,32
66,32,0,0,32
66,32,1,0,32
66,32,16,0,36
66,32,32,0,44
66,32,64,0,72
66,64,-64,0,88
66,64,-32,0,72
66,64,-16,0,66
66,64,-1,0,64
66,64,0,0,64
66,64,1,0,64
66,64,16,0,66
66,64,32,0,72
66,64,64,0,88
67,-64,-64,0,88
67,-64,-32,0,72
67,-64,-16,0,66
67,-64,-1,0,64
67,-64,0,0,64
67,-64,1,0,64
67,-64,16,0,66
67,-64,32,0,72
67,-64,64,0,88
67,-32,-64,0,72
67,-32,-32,0,44
67,-32,-16,0,36
67,-32,-1,0,32
67,-32,0,0,32
67,-32,1,0,32
67,-32,16,0,36
67,-32,32,0,44
67,-32,64,0,72
67,-16,-64,0,66
67,-16,-32,0,36
67,-16,-16,0,22
67,-16,-1,0,16
67,-16,0,0,16
67,-16,1,0,16
67,-16,16,0,22
67,-16,32,0,36
67,-16,64,0,66
67,-1,-64,0,64
67,-1,-32,0,32
67,-1,-16,0,16
67,-1,-1,0,1
67,-1,0,0,1
67,-1,1,0,1
67,-1,16,0,16
67,-1,32,0,32
67,-1,64,0,64
67,0,-64,0,64
67,0,-32,0,32
67,0,-16,0,16
67,0,-1,0,1
67,0,0,0,0
67,0,1,0,1
67,0,16,0,16
67,0,32,0,32
67,0,64,0,64
67,1,-64,0,64
67,1,-32,0,32
67,1,-16,0,16
67,1,-1,0,1
67,1,0,0,1
67,1,1,0,1
67,1,16,0,16
67,1,32,0,32
67,1,64,0,64
67,16,-64,0,66
67,16,-32,0,36
67,16,-16,0,22
67,16,-1,0,16
67,16,0,0,16
67,16,1,0,16
67,16,16,0,22
67,16,32,0,36
67,16,64,0,66
67,32,-64,0,72
67,32,-32,0,44
67,32,-16,0,36
67,32,-1,0,32
67,32,0,0,32
67,32,1,0,32
67,32,16,0,36
67,32,32,0,44
67,32,64,0,72
67,64,-64,0,88
67,64,-32,0,72
67,64,-16,0,66
67,64,-1,0,64
67,64,0,0,64
67,64,1,0,64
67,64,16,0,66
67,64,32,0,72
67,64,64,0,88
68,-64,-64,0,88
68,-64,-32,0,72
68,-64,-16,0,66
68,-64,-1,0,64
68,-64,0,0,64
68,-64,1,0,64
68,-64,16,0,66
68,-64,32,0,72
68,-64,64,0,88
68,-32,-64,0,72
68,-32,-32,0,44
68,-32,-16,0,36
68,-32,-1,0,32
68,-32,0,0,32
68,-32,1,0,32
68,-32,16,0,36
68,-32,32,0,44
68,-32,64,0,72
68,-16,-64,0,66
68,-16,-32,0,36
68,-16,-16,0,22
68,-16,-1,0,16
68,-16,0,0,16
68,-16,1,0,16
68,-16,16,0,22
68,-16,32,0,36
68,-16,64,0,66
68,-1,-64,0,64
68,-1,-32,0,32
68,-1,-16,0,16
68,-1,-1,0,1
68,-1,0,0,1
68,-1,1,0,1
68,-1,16,0,16
68,-1,32,0,32
68,-1,64,0,64
68,0,-64,0,64
68,0,-32,0,32
68,0,-16,0,16
68,0,-1,0,1
68,0,0,0,0
68,0,1,0,1
68,0,16,0,16
68,0,32,0,32
68,0,64,0,64
68,1,-64,0,64
68,1,-32,0,32
68,1,-16,0,16
68,1,-1,0,1
68,1,0,0,1
68,1,1,0,1
68,1,16,0,16
68,1,32,0,32
68,1,64,0,64
68,16,-64,0,66
68,16,-32,0,36
68,16,-16,0,22
68,16,-1,0,16
68,16,0,0,16
68,16,1,0,16
68,16,16,0,22
68,16,32,0,36
68,16,64,0,66
68,32,-64,0,72
68,32,-32,0,44
68,32,-16,0,36
68,32,-1,0,32
68,32,0,0,32
68,32,1,0,32
68,32,16,0,36
68,32,32,0,44
68,32,64,0,72
68,64,-64,0,88
68,64,-32,0,72
68,64,-16,0,66
68,64,-1,0,64
68,64,0,0,64
68,64,1,0,64
68,64,16,0,66
68,64,32,0,72
68,64,64,0,88
69,-64,-64,0,88
69,-64,-32,0,72
69,-64,-16,0,66
69,-64,-1,0,64
69,-64,0,0,64
69,-64,1,0,64
69,-64,16,0,66
69,-64,32,0,72
69,-64,64,0,88
69,-32,-64,0,72
69,-32,-32,0,44
69,-32,-16,0,36
69,-32,-1,0,32
69,-32,0,0,32
69,-32,1,0,32
69,-32,16,0,36
69,-32,32,0,44
69,-32,64,0,72
69,-16,-64,0,66
69,-16,-32,0,36
69,-16,-16,0,22
69,-16,-1,0,16
69,-16,0,0,16
69,-16,1,0,16
69,-16,16,0,22
69,-16,32,0,36
69,-16,64,0,66
69,-1,-64,0,64
69,-1,-32,0,32
69,-1,-16,0,16
69,-1,-1,0,1
69,-1,0,0,1
69,-1,1,0,1
69,-1,16,0,16
69,-1,32,0,32
69,-1,64,0,64
69,0,-64,0,64
69,0,-32,0,32
69,0,-16,0,16
69,0,-1,0,1
69,0,0,0,0
69,0,1,0,1
69,0,16,0,16
69,0,32,0,32
69,0,64,0,64
69,1,-64,0,64
69,1,-32,0,32
69,1,-16,0,16
69,1,-1,0,1
69,1,0,0,1
69,1,1,0,1
69,1,16,0,16
69,1,32,0,32
69,1,64,0,64
69,16,-64,0,66
69,16,-32,0,36
69,16,-16,0,22
69,16,-1,0,16
69,16,0,0,16
69,16,1,0,16
69,16,16,0,22
69,16,32,0,36
69,16,64,0,66
69,32,-64,0,72
69,32,-32,0,44
69,32,-16,0,36
69,32,-1,0,32
69,32,0,0,32
69,32,1,0,32
69,32,16,0,36
69,32,32,0,44
69,32,64,0,72
69,64,-64,0,88
69,64,-32,0,72
69,64,-16,0,66
69,64,-1,0,64
69,64,0,0,64
69,64,1,0,64
69,64,16,0,66
69,64,32,0,72
69,64,64,0,88
70,-64,-64,0,88
70,-64,-32,0,72
70,-64,-16,0,66
70,-64,-1,0,64
70,-64,0,0,64
70,-64,1,0,64
70,-64,16,0,66
70,-64,32,0,72
70,-64,64,0,88
70,-32,-64,0,72
70,-32,-32,0,44
70,-32,-16,0,36
70,-32,-1,0,32
70,-32,0,0,32
70,-32,1,0,32
70,-32,16,0,36
70,-32,32,0,44
70,-32,64,0,72
70,-16,-64,0,66
70,-16,-32,0,36
70,-16,-16,0,22
70,-16,-1,0,16
70,-16,0,0,16
70,-16,1,0,16
70,-16,16,0,22
70,-16,32,0,36
70,-16,64,0,66
70,-1,-64,0,64
70,-1,-32,0,32
70,-1,-16,0,16
70,-1,-1,0,1
70,-1,0,0,1
70,-1,1,0,1
70,-1,16,0,16
70,-1,32,0,32
70,-1,64,0,64
70,0,-64,0,64
70,0,-32,0,32
70,0,-16,0,16
70,0,-1,0,1
70,0,0,0,0
70,0,1,0,1
70,0,16,0,16
70,0,32,0,32
70,0,64,0,64
70,1,-64,0,64
70,1,-32,0,32
70,1,-16,0,16
70,1,-1,0,1
70,1,0,0,1
70,1,1,0,1
70,1,16,0,16
70,1,32,0,32
70,1,64,0,64
70,16,-64,0,66
70,16,-32,0,36
70,16,-16,0,22
70,16,-1,0,16
70,16,0,0,16
70,16,1,0,16
70,16,16,0,22
70,16,32,0,36
70,16,64,0,66
70,32,-64,0,72
70,32,-32,0,44
70,32,-16,0,36
70,32,-1,0,32
70,32,0,0,32
70,32,1,0,32
70,32,16,0,36
70,32,32,0,44
70,32,64,0,72
70,64,-64,0,88
70,64,-32,0,72
70,64,-16,0,66
70,64,-1,0,64
70,64,0,0,64
70,64,1,0,64
70,64,16,0,66
70,64,32,0,72
70,64,64,0,88
71,-64,-64,0,88
71,-64,-32,0,72
71,-64,-16,0,66
71,-64,-1,0,64
71,-64,0,0,64
71,-64,1,0,64
71,-64,16,0,66
71,-64,32,0,72
71,-64,64,0,88
71,-32,-64,0,72
71,-32,-32,0,44
71,-32,-16,0,36
71,-32,-1,0,32
71,-32,0,0,32
71,-32,1,0,32
71,-32,16,0,36
71,-32,32,0,44
71,-32,64,0,72
71,-16,-64,0,66
71,-16,-32,0,36
71,-16,-16,0,22
71,-16,-1,0,16
71,-16,0,0,16
71,-16,1,0,16
71,-16,16,0,22
71,-16,32,0,36
71,-16,64,0,66
71,-1,-64,0,64
71,-1,-32,0,32
71,-1,-16,0,16
71,-1,-1,0,1
71,-1,0,0,1
71,-1,1,0,1
71,-1,16,0,16
71,-1,32,0,32
71,-1,64,0,64
71,0,-64,0,64
71,0,-32,0,32
71,0,-16,0,16
71,0,-1,0,1
71,0,0,0,0
71,0,1,0,1
71,0,16,0,16
71,0,32,0,32
71,0,64,0,64
71,1,-64,0,64
71,1,-32,0,32
71,1,-16,0,16
71,1,-1,0,1
71,1,0,0,1
71,1,1,0,1
71,1,16,0,16
71,1,32,0,32
71,1,64,0,64
71,16,-64,0,66
71,16,-32,0,36
71,16,-16,0,22
71,16,-1,0,16
71,16,0,0,16
71,16,1,0,16
71,16,16,0,22
71,16,32,0,36
71,16,64,0,66
71,32,-64,0,72
71,32,-32,0,44
71,32,-16,0,36
71,32,-1,0,32
71,32,0,0,32
71,32,1,0,32
71,32,16,0,36
71,32,32,0,44
71,32,64,0,72
71,64,-64,0,88
71,64,-32,0,72
71,64,-16,0,66
71,64,-1,0,64
71,64,0,0,64
71,64,1,0,64
71,64,16,0,66
71,64,32,0,72
71,64,64,0,88
72,-64,-64,0,88
72,-64,-32,0,72
72,-64,-16,0,66
72,-64,-1,0,64
72,-64,0,0,64
72,-64,1,0,64
72,-64,16,0,66
72,-64,32,0,72
72,-64,64,0,88
72,-32,-64,0,72
72,-32,-32,0,44
72,-32,-16,0,36
72,-32,-1,0,32
72,-32,0,0,32
72,-32,1,0,32
72,-32,16,0,36
72,-32,32,0,44
72,-32,64,0,72
72,-16,-64,0,66
72,-16,-32,0,36
72,-16,-16,0,22
72,-16,-1,0,16
72,-16,0,0,16
72,-16,1,0,16
72,-16,16,0,22
72,-16,32,0,36
72,-16,64,0,66
72,-1,-64,0,64
72,-1,-32,0,32
72,-1,-16,0,16
72,-1,-1,0,1
72,-1,0,0,1
72,-1,1,0,1
72,-1,16,0,16
72,-1,32,0,32
72,-1,64,0,64
72,0,-64,0,64
72,0,-32,0,32
72,0,-16,0,16
72,0,-1,0,1
72,0,0,0,0
72,0,1,0,1
72,0,16,0,16
72,0,32,0,32
72,0,64,0,64
72,1,-64,0,64
72,1,-32,0,32
72,1,-16,0,16
72,1,-1,0,1
72,1,0,0,1
72,1,1,0,1
72,1,16,0,16
72,1,32,0,32
72,1,64,0,64
72,16,-64,0,66
72,16,-32,0,36
72,16,-16,0,22
72,16,-1,0,16
72,16,0,0,16
72,16,1,0,16
72,16,16,0,22
72,16,32,0,36
72,16,64,0,66
72,32,-64,0,72
72,32,-32,0,44
72,32,-16,0,36
72,32,-1,0,32
72,32,0,0,32
72,32,1,0,32
72,32,16,0,36
72,32,32,0,44
72,32,64,0,72
72,64,-64,0,88
72,64,-32,0,72
72,64,-16,0,66
72,64,-1,0,64
72,64,0,0,64
72,64,1,0,64
72,64,16,0,66
72,64,32,0,72
72,64,64,0,88
73,-64,-64,-12,100
73,-64,-32,-12,84
73,-64,-16,-12,78
73,-64,-1,-12,76
73,-64,0,-12,76
73,-64,1,-12,76
73,-64,16,-12,78
73,-64,32,-12,84
73,-64,64,-12,100
73,-32,-64,-12,81
73,-32,-32,-12,56
73,-32,-16,-12,48
73,-32,-1,-12,44
73,-32,0,-12,44
73,-32,1,-12,44
73,-32,16,-12,48
73,-32,32,-12,56
73,-32,64,-12,81
73,-16,-64,-12,71
73,-16,-32,-12,43
73,-16,-16,-12,32
73,-16,-1,-12,28
73,-16,0,-12,28
73,-16,1,-12,28
73,-16,16,-12,32
73,-16,32,-12,43
73,-16,64,-12,71
73,-1,-64,-12,66
73,-1,-32,-12,35
73,-1,-16,-12,21
73,-1,-1,-12,13
73,-1,0,-12,13
73,-1,1,-12,13
73,-1,16,-12,21
73,-1,32,-12,35
73,-1,64,-12,66
73,0,-64,-12,66
73,0,-32,-12,35
73,0,-16,-12,21
73,0,-1,-12,12
73,0,0,-12,12
73,0,1,-12,12
73,0,16,-12,21
73,0,32,-12,35
73,0,64,-12,66
73,1,-64,-12,66
73,1,-32,-12,35
73,1,-16,-12,20
73,1,-1,-12,11
73,1,0,-12,11
73,1,1,-12,11
73,1,16,-12,20
73,1,32,-12,35
73,1,64,-12,66
73,16,-64,-12,65
73,16,-32,-12,33
73,16,-16,-12,17
73,16,-1,-12,4
73,16,0,-12,4
73,16,1,-12,4
73,16,16,-12,17
73,16,32,-12,33
73,16,64,-12,65
73,32,-64,-12,69
73,32,-32,-12,37
73,32,-16,-12,26
73,32,-1,-12,20
73,32,0,-12,20
73,32,1,-12,20
73,32,16,-12,26
73,32,32,-12,37
73,32,64,-12,69
73,64,-64,-12,84
73,64,-32,-12,60
73,64,-16,-12,56
73,64,-1,-12,52
73,64,0,-12,52
73,64,1,-12,52
73,64,16,-12,56
73,64,32,-12,60
73,64,64,-12,84
74,-64,-64,0,88
74,-64,-32,0,72
74,-64,-16,0,66
74,-64,-1,0,64
74,-64,0,0,64
74,-64,1,0,64
74,-64,16,0,66
74,-64,32,0,72
74,-64,64,0,88
74,-32,-64,0,72
74,-32,-32,0,44
74,-32,-16,0,36
74,-32,-1,0,32
74,-32,0,0,32
74,-32,1,0,32
74,-32,16,0,36
74,-32,32,0,44
74,-32,64,0,72
74,-16,-64,0,66
74,-16,-32,0,36
74,-16,-16,0,22
74,-16,-1,0,16
74,-16,0,0,16
74,-16,1,0,16
74,-16,16,0,22
74,-16,32,0,36
74,-16,64,0,66
74,-1,-64,0,64
74,-1,-32,0,32
74,-1,-16,0,16
74,-1,-1,0,1
74,-1,0,0,1
74,-1,1,0,1
74,-1,16,0,16
74,-1,32,0,32
74,-1,64,0,64
74,0,-64,0,64
74,0,-32,0,32
74,0,-16,0,16
74,0,-1,0,1
74,0,0,0,0
74,0,1,0,1
74,0,16,0,16
74,0,32,0,32
74,0,64,0,64
74,1,-64,0,64
74,1,-32,0,32
74,1,-16,0,16
74,1,-1,0,1
74,1,0,0,1
74,1,1,0,1
74,1,16,0,16
74,1,32,0,32
74,1,64,0,64
74,16,-64,0,66
74,16,-32,0,36
74,16,-16,0,22
74,16,-1,0,16
74,16,0,0,16
74,16,1,0,16
74,16,16,0,22
74,16,32,0,36
74,16,64,0,66
74,32,-64,0,72
74,32,-32,0,44
74,32,-16,0,36
74,32,-1,0,32
74,32,0,0,32
74,32,1,0,32
74,32,16,0,36
74,32,32,0,44
74,32,64,0,72
74,64,-64,0,88
74,64,-32,0,72
74,64,-16,0,66
74,64,-1,0,64
74,64,0,0,64
74,64,1,0,64
74,64,16,0,66
74,64,32,0,72
74,64,64,0,88
75,-64,-64,-12,100
75,-64,-32,-12,84
75,-64,-16,-12,78
75,-64,-1,-12,76
75,-64,0,-12,76
75,-64,1,-12,76
75,-64,16,-12,78
75,-64,32,-12,84
75,-64,64,-12,100
75,-32,-64,-12,81
75,-32,-32,-12,56
75,-32,-16,-12,48
75,-32,-1,-12,44
75,-32,0,-12,44
75,-32,1,-12,44
75,-32,16,-12,48
75,-32,32,-12,56
75,-32,64,-12,81
75,-16,-64,-12,71
75,-16,-32,-12,43
75,-16,-16,-12,32
75,-16,-1,-12,28
75,-16,0,-12,28
75,-16,1,-12,28
75,-16,16,-12,32
75,-16,32,-12,43
75,-16,64,-12,71
75,-1,-64,-12,66
75,-1,-32,-12,35
75,-1,-16,-12,21
75,-1,-1,-12,13
75,-1,0,-12,13
75,-1,1,-12,13
75,-1,16,-12,21
75,-1,32,-12,35
75,-1,64,-12,66
75,0,-64,-12,66
75,0,-32,-12,35
75,0,-16,-12,21
75,0,-1,-12,12
75,0,0,-12,12
75,0,1,-12,12
75,0,16,-12,21
75,0,32,-12,35
75,0,64,-12,66
75,1,-64,-12,66
75,1,-32,-12,35
75,1,-16,-12,20
75,1,-1,-12,11
75,1,0,-12,11
75,1,1,-12,11
75,1,16,-12,20
75,1,32,-12,35
75,1,64,-12,66
75,16,-64,-12,65
75,16,-32,-12,33
75,16,-16,-12,17
75,16,-1,-12,4
75,16,0,-12,4
75,16,1,-12,4
75,16,16,-12,17
75,16,32,-12,33
75,16,64,-12,65
75,32,-64,-12,69
75,32,-32,-12,37
75,32,-16,-12,26
75,32,-1,-12,20
75,32,0,-12,20
75,32,1,-12,20
75,32,16,-12,26
75,32,32,-12,37
75,32,64,-12,69
75,64,-64,-12,84
75,64,-32,-12,60
75,64,-16,-12,56
75,64,-1,-12,52
75,64,0,-12,52
75,64,1,-12,52
75,64,16,-12,56
75,64,32,-12,60
75,64,64,-12,84
76,-64,-64,0,88
76,-64,-32,0,72
76,-64,-16,0,66
76,-64,-1,0,64
76,-64,0,0,64
76,-64,1,0,64
76,-64,16,0,66
76,-64,32,0,72
76,-64,64,0,88
76,-32,-64,0,72
76,-32,-32,0,44
76,-32,-16,0,36
76,-32,-1,0,32
76,-32,0,0,32
76,-32,1,0,32
76,-32,16,0,36
76,-32,32,0,44
76,-32,64,0,72
76,-16,-64,0,66
76,-16,-32,0,36
76,-16,-16,0,22
76,-16,-1,0,16
76,-16,0,0,16
76,-16,1,0,16
76,-16,16,0,22
76,-16,32,0,36
76,-16,64,0,66
76,-1,-64,0,64
76,-1,-32,0,32
76,-1,-16,0,16
76,-1,-1,0,1
76,-1,0,0,1
76,-1,1,0,1
76,-1,16,0,16
76,-1,32,0,32
76,-1,64,0,64
76,0,-64,0,64
76,0,-32,0,32
76,0,-16,0,16
76,0,-1,0,1
76,0,0,0,0
76,0,1,0,1
76,0,16,0,16
76,0,32,0,32
76,0,64,0,64
76,1,-64,0,64
76,1,-32,0,32
76,1,-16,0,16
76,1,-1,0,1
76,1,0,0,1
76,1,1,0,1
76,1,16,0,16
76,1,32,0,32
76,1,64,0,64
76,16,-64,0,66
76,16,-32,0,36
76,16,-16,0,22
76,16,-1,0,16
76,16,0,0,16
76,16,1,0,16
76,16,16,0,22
76,16,32,0,36
76,16,64,0,66
76,32,-64,0,72
76,32,-32,0,44
76,32,-16,0,36
76,32,-1,0,32
76,32,0,0,32
76,32,1,0,32
76,32,16,0,36
76,32,32,0,44
76,32,64,0,72
76,64,-64,0,88
76,64,-32,0,72
76,64,-16,0,66
76,64,-1,0,64
76,64,0,0,64
76,64,1,0,64
76,64,16,0,66
76,64,32,0,72
76,64,64,0,88
77,-64,-64,-12,100
77,-64,-32,-12,84
77,-64,-16,-12,78
77,-64,-1,-12,76
77,-64,0,-12,76
77,-64,1,-12,76
77,-64,16,-12,78
77,-64,32,-12,84
77,-64,64,-12,100
77,-32,-64,-12,81
77,-32,-32,-12,56
77,-32,-16,-12,48
77,-32,-1,-12,44
77,-32,0,-12,44
77,-32,1,-12,44
77,-32,16,-12,48
77,-32,32,-12,56
77,-32,64,-12,81
77,-16,-64,-12,71
77,-16,-32,-12,43
77,-16,-16,-12,32
77,-16,-1,-12,28
77,-16,0,-12,28
77,-16,1,-12,28
77,-16,16,-12,32
77,-16,32,-12,43
77,-16,64,-12,71
77,-1,-64,-12,66
77,-1,-32,-12,35
77,-1,-16,-12,21
77,-1,-1,-12,13
77,-1,0,-12,13
77,-1,1,-12,13
77,-1,16,-12,21
77,-1,32,-12,35
77,-1,64,-12,66
77,0,-64,-12,66
77,0,-32,-12,35
77,0,-16,-12,21
77,0,-1,-12,12
77,0,0,-12,12
77,0,1,-12,12
77,0,16,-12,21
77,0,32,-12,35
77,0,64,-12,66
77,1,-64,-12,66
77,1,-32,-12,35
77,1,-16,-12,20
77,1,-1,-12,11
77,1,0,-12,11
77,1,1,-12,11
77,1,16,-12,20
77,1,32,-12,35
77,1,64,-12,66
77,16,-64,-12,65
77,16,-32,-12,33
77,16,-16,-12,17
77,16,-1,-12,4
77,16,0,-12,4
77,16,1,-12,4
77,16,16,-12,17
77,16,32,-12,33
77,16,64,-12,65
77,32,-64,-12,69
77,32,-32,-12,37
77,32,-16,-12,26
77,32,-1,-12,20
77,32,0,-12,20
77,32,1,-12,20
77,32,16,-12,26
77,32,32,-12,37
77,32,64,-12,69
77,64,-64,-12,84
77,64,-32,-12,60
77,64,-16,-12,56
77,64,-1,-12,52
77,64,0,-12,52
77,64,1,-12,52
77,64,16,-12,56
77,64,32,-12,60
77,64,64,-12,84
78,-64,-64,0,88
78,-64,-32,0,72
78,-64,-16,0,66
78,-64,-1,0,64
78,-64,0,0,64
78,-64,1,0,64
78,-64,16,0,66
78,-64,32,0,72
78,-64,64,0,88
78,-32,-64,0,72
78,-32,-32,0,44
78,-32,-16,0,36
78,-32,-1,0,32
78,-32,0,0,32
78,-32,1,0,32
78,-32,16,0,36
78,-32,32,0,44
78,-32,64,0,72
78,-16,-64,0,66
78,-16,-32,0,36
78,-16,-16,0,22
78,-16,-1,0,16
78,-16,0,0,16
78,-16,1,0,16
78,-16,16,0,22
78,-16,32,0,36
78,-16,64,0,66
78,-1,-64,0,64
78,-1,-32,0,32
78,-1,-16,0,16
78,-1,-1,0,1
78,-1,0,0,1
78,-1,1,0,1
78,-1,16,0,16
78,-1,32,0,32
78,-1,64,0,64
78,0,-64,0,64
78,0,-32,0,32
78,0,-16,0,16
78,0,-1,0,1
78,0,0,0,0
78,0,1,0,1
78,0,16,0,16
78,0,32,0,32
78,0,64,0,64
78,1,-64,0,64
78,1,-32,0,32
78,1,-16,0,16
78,1,-1,0,1
78,1,0,0,1
78,1,1,0,1
78,1,16,0,16
78,1,32,0,32
78,1,64,0,64
78,16,-64,0,66
78,16,-32,0,36
78,16,-16,0,22
78,16,-1,0,16
78,16,0,0,16
78,16,1,0,16
78,16,16,0,22
78,16,32,0,36
78,16,64,0,66
78,32,-64,0,72
78,32,-32,0,44
78,32,-16,0,36
78,32,-1,0,32
78,32,0,0,32
78,32,1,0,32
78,32,16,0,36
78,32,32,0,44
78,32,64,0,72
78,64,-64,0,88
78,64,-32,0,72
78,64,-16,0,66
78,64,-1,0,64
78,64,0,0,64
